,Unnamed: 0,Unnamed: 0.1,학번,학과,전공,전공교수,rec012_nation_cd,과정,수료년도,수료학기,rec012_birth_dt,gpa,rec012_school_term,서류점수,면접점수,인건비총액,학생소속대학명_간호대학,학생소속대학명_경영대학,학생소속대학명_공과대학,학생소속대학명_디자인조형학부,학생소속대학명_문과대학,학생소속대학명_미디어학부,학생소속대학명_법과대학,학생소속대학명_보건과학대학,학생소속대학명_사범대학,학생소속대학명_생명과학대학,학생소속대학명_스마트보안학부,학생소속대학명_심리학부,학생소속대학명_의과대학,학생소속대학명_이과대학,학생소속대학명_정경대학,학생소속대학명_정보대학,학생소속대학명_정보보호학부,학생교육부계열_공학,학생교육부계열_예·체능,학생교육부계열_의학,학생교육부계열_인문·사회,학생교육부계열_자연과학,학생교육부계열_nan,성별_1,성별_2,입학과정_군위탁생,입학과정_외국인,입학과정_정원내신입학,입학과정_정원내재입학,입학과정_정원외-계약학과,입학과정_편입학박사(2학기),입학과정_편입학박사(3학기),입학과정_학연산협동과정,학적_수료,학적_수료연구(재학),학적_수료연구(제적),학적_수료연구(휴학),학적_재학,학적_제적,학적_휴학,학부출신_자교,학부출신_타교,대학원출신_자교,대학원출신_타교,대학원출신_nan
3083,3083,8796,AAEgGWotL5fzP+YuJWVzs2fu,법학과,헌법전공,AAGP5lNCXb+jYqmdhlv5DtDu,KOR,박사과정,,,19900225,4.5,3,40.0,59.8,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3084,3084,8797,AAH49RnZb+csz5+fV9IsdEVl,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,2021.0,2R,19780607,4.38,4,40.0,54.95,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3085,3085,8798,AAE3ppyeb5w5xwfdl+uZpqAy,인공지능학과,인공지능,AAFXDlCEmJaJSYNPVqccDMZx,PER,박사과정,,,19940428,4.5,2,93.0,0.0,23700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3086,3086,8806,AAFG/YnIbNSrFZLZsOBskV6n,정보보안학과,사이버국방,AAF1JMj/nBW+AezKCZNtwBDx,KOR,박사과정,,,19851103,4.38,2,46.33,38.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3087,3087,8868,AAGQdVMKcz1hz9+OrswhdeM8,법학과,지적재산권법전공,AAFCkE6Lc4xn5Jo/4q8FdSKH,KOR,박사과정,2019.0,2R,19731111,4.42,4,33.0,55.4,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3088,3088,8869,AAFo3a2KwW/3CAnhBOHc7td3,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,2019.0,2R,19881204,4.46,4,40.0,47.8,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3089,3089,8873,AAHUBNwYLm7Bu9PO/fDcBWzE,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,2020.0,1R,19830514,4.21,5,40.0,54.89,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3090,3090,8874,AAHMsSgUMa0HlOzZrd708BFx,법학과,사회법전공,AAGInpBvDD+U34UizefNIiAs,KOR,박사과정,2019.0,2R,19780704,4.46,4,39.5,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3091,3091,8875,AAEU9wYbUrpwjw30T2gb79ye,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,2019.0,2R,19770503,4.25,4,40.0,49.6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3092,3092,8877,AAHwOF8Wx3PyORe6XahPIFcR,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,2019.0,2R,19780228,3.83,4,40.0,46.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3093,3093,8878,AAHsyISyhLLhALOb0X6m4s0y,법학과,민법전공,AAEqnXnjW/LN9V7x4CtDA/e3,KOR,박사과정,2019.0,2R,19870221,4.44,4,40.0,57.9,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3094,3094,8899,AAEDSDzrYbGeagG1Fbr/GPQT,행정학과,행정학전공,AAHLdL9J9kLanLN07eyLjOqi,KOR,박사과정,2020.0,1R,19811229,4.27,5,48.67,49.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3095,3095,8900,AAFijxGXcAV0cEK2Ugv+5+3y,행정학과,정책학전공,AAG1VQGu4I3oZWQISfpgx/bU,KOR,박사과정,2019.0,2R,19831013,4.13,4,48.0,47.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3096,3096,8907,AAEiAN6FatglOh7PzhvEneJi,국어국문학과,현대문학전공,AAESZ4t8GQ7lIXygR1yNoFhx,KOR,박사과정,2019.0,2R,19890806,4.5,4,47.0,48.0,57000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3097,3097,8908,AAGzgfkcRViZarO6J2jucRt9,국어국문학과,현대문학전공,AAEsd7KhYVi6576qF7pWfX7A,KOR,박사과정,2020.0,1R,19880429,4.42,4,45.0,47.0,12000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3098,3098,8909,AAEpB+ap85bUvrJ/ht+tj101,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,KOR,박사과정,2019.0,2R,19881218,4.39,4,45.0,42.0,17000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3099,3099,8910,AAHkz9cuv7oEc18rATQtRahn,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,KOR,박사과정,2019.0,2R,19890414,4.42,4,46.0,45.0,17000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3100,3100,8912,AAGS3SVqB8mCn50iBH+5xVug,국어국문학과,한문학전공,AAHjVJnIyzDYbyi/0KMxjML4,KOR,박사과정,2019.0,2R,19610331,3.95,4,45.0,44.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3101,3101,8915,AAF0ju6YKu0nN8Lb+LjuiW5r,법학과,상법전공,AAGMNqtZiukS+JuFosHNL9Gw,KOR,박사과정,,,19790502,4.44,4,39.0,56.6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3102,3102,8916,AAF3cEq7jTFxjj8ZeNBl7gF+,법학과,민법전공,AAEwaRO/fo2YpQgZ/w4th6nI,KOR,박사과정,2020.0,2R,19860730,4.25,4,40.0,48.1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3103,3103,8917,AAH1ZOg0Izwao3jCQqTnktMP,법학과,형법전공,AAHXhSsVEBvUXHj6w7F60/kJ,KOR,박사과정,2020.0,1R,19840115,4.29,4,40.0,52.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3104,3104,8918,AAE9J0BcCuIpFP7uNO+Hd7NK,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,2019.0,2R,19770323,4.38,4,37.0,50.2,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3105,3105,8920,AAEe3hhUAQQT3CJtkjgQVLbl,법학과,민법전공,AAFF+zypZ/gABqqMIK4lFmWo,KOR,박사과정,2019.0,2R,19861112,4.25,4,40.0,49.9,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3106,3106,8921,AAEJQ14m1ZF0/O3ZNBrb4Ede,법학과,사회법전공,AAHuFEroarQvf+h+mmKgS4Vl,KOR,박사과정,2019.0,2R,19770729,4.38,4,35.5,52.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3107,3107,8922,AAGiY+Oh/JNDPpAIrKPxT0H/,법학과,상법전공,AAGP9smC3RzjDYZ5+EFbUNse,KOR,박사과정,2019.0,2R,19761003,4.42,4,37.0,51.7,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3108,3108,8923,AAHgY7SPyuQjZQeZo8P/F5G/,법학과,상법전공,AAGP9smC3RzjDYZ5+EFbUNse,KOR,박사과정,2020.0,1R,19690614,4.33,5,36.0,50.6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3109,3109,8924,AAFIIqkbg1O3M9QXcXHEcPCh,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,2020.0,1R,19780722,4.25,5,40.0,54.85,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3110,3110,8925,AAGfQ8CkW6+dISITSXTSKxJZ,법학과,사회법전공,AAGInpBvDD+U34UizefNIiAs,KOR,박사과정,2020.0,1R,19780401,4.25,4,37.3,52.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3111,3111,8926,AAEFzgWQYCn4XAdTnjzB2yxC,의생명융합과학과,바이오식의과학전공,AAHOgh7Z0ib2HpfnDBf/HS+s,KOR,박사과정,,,19920423,4.13,2,45.0,44.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3112,3112,8927,AAHip1kayDvY+CUnpygDATU0,의생명융합과학과,바이오식의과학전공,AAHOgh7Z0ib2HpfnDBf/HS+s,KOR,박사과정,,,19820119,3.83,1,43.0,44.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3113,3113,8928,AAEu2x0z7hjo3MI17WbAxJNO,의생명융합과학과,바이오식의과학전공,AAHOgh7Z0ib2HpfnDBf/HS+s,KOR,박사과정,,,19800225,4.0,2,43.0,43.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3114,3114,8940,AAFDArDIK8MMlxP7MYYiqYDn,도시재생협동과정,,AAHgiM2C3WUM7yWRxcTuz+r0,KOR,박사과정,,,19720324,4.33,2,46.94,49.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3115,3115,8941,AAHlWcoesJ0+X6TNux/ElQY5,도시재생협동과정,,AAERRXn4gTa1H1Bj8Jwtb83Q,KOR,박사과정,,,19740531,4.33,2,47.84,46.17,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3116,3116,8942,AAHZUwwy9nuJB2hpgI3wbyZT,도시재생협동과정,,AAHgiM2C3WUM7yWRxcTuz+r0,KOR,박사과정,,,19830621,4.5,2,48.0,48.17,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3117,3117,8943,AAHV/s4wicQ9wtX2ZZeQ/Jtp,도시재생협동과정,,AAERRXn4gTa1H1Bj8Jwtb83Q,KOR,박사과정,,,19760317,4.17,2,48.6,49.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3118,3118,8944,AAElVy/YugfqZVpKTU9xOlSE,도시재생협동과정,,AAERRXn4gTa1H1Bj8Jwtb83Q,CHN,박사과정,,,19940829,4.17,2,87.99,0.0,800000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3119,3119,8955,AAHEcfhhSIP2VwiuvmBPBb1+,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,KOR,박사과정,2019.0,2R,19890608,4.42,4,46.0,46.0,6000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3120,3120,8961,AAFEl62x7yLk2bhMH0/qmBad,국어국문학과,국어학전공,AAHYvfgFUDoHHKEIqer2mYQR,KOR,박사과정,2019.0,2R,19880708,4.46,4,46.0,44.0,6000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3121,3121,8963,AAHP0IsQCOB9F5TUmXsOHNsX,법학과,지적재산권법전공,AAFCkE6Lc4xn5Jo/4q8FdSKH,THA,박사과정,,,19890525,4.42,4,79.3,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3122,3122,8978,AAEx52C5hf8HCGOXA7Alzbn2,전기전자공학과,전기에너지,AAHDrYOCBmMfVd1zZyR4RFBP,KOR,박사과정,,,19881111,4.5,1,48.75,45.72,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3123,3123,8979,AAFDj1Uvf8C2IurRuJ1Gqhpw,전기전자공학과,반도체 및 나노전공,AAEi0/vt9suG6wBPbYe80RHO,KOR,박사과정,,,19940714,4.0,2,47.82,44.02,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3124,3124,8980,AAG7M0JyPMC87PEZZ6b7p1o5,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,KOR,박사과정,,,19960919,4.5,2,47.45,41.19,3900000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3125,3125,8981,AAHPoWKgBkSBXucddd4/o69Z,전기전자공학과,신호 및 멀티미디어전공,AAGioczb0MZcdiThVufZfhjq,KOR,박사과정,,,19910312,3.67,2,49.87,47.87,22500000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3126,3126,8982,AAFxi0GipM2lcUK2QgGs6WbC,전기전자공학과,집적회로전공,AAG4MQBz04451TMpmT1c5RIs,KOR,박사과정,,,19940617,4.25,2,50.0,49.98,6610000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3127,3127,8983,AAHAtfooyV+myNkdq09iD3dV,전기전자공학과,전기에너지,AAHDrYOCBmMfVd1zZyR4RFBP,KOR,박사과정,,,19820830,4.5,2,50.0,49.81,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3128,3128,8984,AAHfNgNEYNZX/KSZKUWBaGVw,전기전자공학과,집적회로전공,AAG4MQBz04451TMpmT1c5RIs,KOR,박사과정,,,19951225,4.13,2,48.16,43.63,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3129,3129,8985,AAHj3GUIjkEzuHOLHgJ9frNX,전기전자공학과,제어·로봇·시스템,AAGgK5aLYXtqUCEsJUyA69tb,KOR,박사과정,,,19800421,4.17,2,50.0,49.95,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
