,Unnamed: 0,Unnamed: 0.1,학번,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,대학원출신,인건비총액,학생소속대학명_간호대학,학생소속대학명_경영대학,학생소속대학명_공과대학,학생소속대학명_디자인조형학부,학생소속대학명_문과대학,학생소속대학명_미디어학부,학생소속대학명_법과대학,학생소속대학명_보건과학대학,학생소속대학명_사범대학,학생소속대학명_생명과학대학,학생소속대학명_심리학부,학생소속대학명_의과대학,학생소속대학명_이과대학,학생소속대학명_정경대학,학생소속대학명_정보대학,학생소속대학명_정보보호학부,학생교육부계열_공학,학생교육부계열_예·체능,학생교육부계열_의학,학생교육부계열_인문·사회,학생교육부계열_자연과학,성별_1,성별_2,입학과정_군위탁생,입학과정_복수학위제,입학과정_외국인,입학과정_정원내신입학,입학과정_정원내재입학,입학과정_정원외-계약학과,입학과정_정원외북탈민,입학과정_편입학석사(2학기),입학과정_편입학석사(3학기),입학과정_학·석사연계과정,입학과정_학연산협동과정,학적_졸업,학부출신_자교,학부출신_타교
4562,4562,5253,AAEh74Uis0vqS1ciYb4SEXgU,신소재공학과,신소재공학전공,AAFi4juzPESAU71QzFVv2xel,KOR,석사과정,2021.0,2R,19940530,2021,2R,4.19,4,47.5,49.5,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4563,4563,5254,AAHIYtZTWxCXryM1ZbFBsVTo,신소재공학과,신소재공학전공,AAE330+czTet4zmy3RsNp6PW,KOR,석사과정,2021.0,2R,19930908,2021,2R,4.4,4,47.5,48.5,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4564,4564,5255,AAGXiU7XoiNuL3yFdIruQDzj,신소재공학과,신소재공학전공,AAEQeczXMHprDJeLute9KZ4D,KOR,석사과정,2021.0,2R,19960825,2021,2R,4.31,4,49.5,50.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4565,4565,5256,AAFrUqtE0Bi8KhQc6R8XRMSb,신소재공학과,신소재공학전공,AAE330+czTet4zmy3RsNp6PW,KOR,석사과정,2021.0,2R,19900802,2021,2R,4.19,4,47.5,47.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4566,4566,5257,AAFNbMLo4rxCy6P7Fw2R8CV3,신소재공학과,신소재공학전공,AAGTszpzFC5e3mUi28BQAvQQ,KOR,석사과정,2021.0,2R,19930321,2021,2R,3.88,4,47.5,47.5,,46200000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4567,4567,5259,AAGxARfvgT33JKhYzRN4xMSa,바이오마이크로시스템기술협동과정,바이오마이크로시스템기술전공,AAEjhMsY958qKCUYKbgm7g0N,KOR,석사과정,2021.0,2R,19920116,2021,2R,4.06,4,50.67,33.0,,33950000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4568,4568,5260,AAFc+yv4g6k2bysHvxgGK+YL,생명과학과,생화학전공,AAHLFQPsO0FgfE4SjeVew+BH,KOR,석사과정,2021.0,2R,19951218,2021,2R,4.25,4,46.0,46.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4569,4569,5261,AAGhafJmeizni4GXRgK+roBA,신소재공학과,신소재공학전공,AAF4pNgCtw8Vp1PBSri//9b6,KOR,석사과정,2021.0,2R,19940613,2021,2R,3.95,4,47.5,46.5,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4570,4570,5262,AAGnSupF0JDjXWTubiT4XJE6,신소재공학과,신소재공학전공,AAHVMQxXZzh89KjrTenp6nPf,KOR,석사과정,2021.0,2R,19910711,2021,2R,4.06,4,47.5,49.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4571,4571,5263,AAE33PdvQOtQ5sjuCq7i2Dx0,정치외교학과,비교정치전공,AAGTeJF0ybmD5s/J8wYeL+Cd,KOR,석사과정,2021.0,1R,19890509,2021,2R,4.17,4,40.0,44.0,,17467000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4572,4572,5264,AAFFFCbkGGRRu0rEqd65wrfE,정치외교학과,국제정치전공,AAHfPbZPq8e5v1YPF6pDM3Qo,KOR,석사과정,2021.0,1R,19931027,2021,2R,4.25,4,49.0,49.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4573,4573,5266,AAFbOu2YlCsHS0WHMsIZ6oYg,신소재공학과,신소재공학전공,AAFi4juzPESAU71QzFVv2xel,KOR,석사과정,2021.0,2R,19950907,2021,2R,4.39,4,49.5,50.0,,37360000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4574,4574,5267,AAHZiyTKRcZgUBiP/hn6Q8c9,간호학과,간호과학,AAEA2yjgwxILQC8Dp1ZJzCj9,KOR,석사과정,2020.0,1R,19910523,2021,2R,4.1,4,52.33,35.67,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4575,4575,5268,AAE2TBPDuQabZv5NvbnJuLKZ,의학과,재활의학전공,AAGQoaYgxv67uau3RzIODmqr,KOR,석사과정,2018.0,2R,19881006,2021,2R,4.22,4,38.0,44.66,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4576,4576,5270,AAFOHyUc0dc0E6U7Mta83Y9g,경제학과,경제학전공,AAEbeZHR1JObUw/zUBvrqLwB,KOR,석사과정,2021.0,2R,19941105,2021,2R,4.31,4,78.6,8.0,,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4577,4577,5273,AAF5Drx9wvYTtbgZfZfNQfPJ,생명과학과,분자생물학전공,AAFZsHzgegPrchcvQSTLPkwZ,KOR,석사과정,2021.0,2R,19950409,2021,2R,4.45,3,100.0,,,19820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4578,4578,5274,AAF+r249L2fQ9Fi7fsePH9zl,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,KOR,석사과정,2020.0,1R,19850111,2021,2R,4.34,4,45.0,47.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4579,4579,5275,AAH4tBNV+oy6riz7PTL8fTdw,국어국문학과,고전문학전공,AAGLaeSTsCw4zS02lNT3dm4I,KOR,석사과정,2020.0,1R,19930715,2021,2R,4.29,4,40.0,46.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4580,4580,5276,AAHUMwq3KRlul5e9UQgkga9q,경제학과,경제학전공,AAF3qr8ZA2VxmMYvBn2iMyAN,KOR,석사과정,2021.0,2R,19930521,2021,2R,4.14,4,62.5,9.0,,21800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4581,4581,5278,AAHYbTyNXr9iKqSSHY2b9NL7,물리학과,비선형동력학 및 생물물리학전공,AAHzkvOo/Qs7icJCcyFRJ62G,KOR,석사과정,2020.0,2R,19910329,2021,2R,3.55,4,40.0,60.0,,46500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4582,4582,5280,AAH7yvu0KDeIYWL436dvHHNv,철학과,동양철학전공,AAEKwa9YyL76J+p4+qxUQAB6,KOR,석사과정,2020.0,1R,19911008,2021,2R,4.31,4,48.0,48.0,,900000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4583,4583,5282,AAH+okmpqPhLx9ExoRc5g/oV,한국사학과,한국중세사전공,AAF9QnQWF5/3nDYRYLQpxhsp,KOR,석사과정,2021.0,1R,19941213,2021,2R,4.41,4,45.0,46.0,,3600000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4584,4584,5286,AAHj/4zm/HzspvXVKm0Fi4kF,기계공학과,기계공학전공,AAFWJI9gJisQhwaSxotKkmE8,KOR,석사과정,2021.0,1R,19930408,2021,2R,4.06,4,48.69,48.0,,33120800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4585,4585,5289,AAFdYfTWKn8/OzVqwh3h/r/q,의생명융합과학과,바이오의과학전공,AAHxZrTiogacrAImraNVA0Bg,KOR,석사과정,2021.0,1R,19941116,2021,2R,4.5,4,38.0,50.0,,23400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4586,4586,5291,AAGUZ971qbRNBjs7vanGleCr,경제학과,경제학전공,AAG3W4zrJRMvBkxE+4pWO9An,KOR,석사과정,2019.0,2R,19920815,2021,2R,3.81,4,71.43,7.0,,10800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4587,4587,5292,AAHlsk3FacYJ4wwN2mME7AaU,생활과학과,식품영양학,AAFEM6Xg7M9C75PwVSHhpu2j,KOR,석사과정,2021.0,1R,19941013,2021,2R,4.2,4,45.0,45.0,,23900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4588,4588,5293,AAERtGtmne7IyeKwnUxVjJOm,사학과,동양사전공,AAFUARwa8AEHvDHBASd8sMuP,KOR,석사과정,2019.0,2R,19891028,2021,2R,4.2,4,52.0,38.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4589,4589,5294,AAGZDLjws9rsP4m10XErveMX,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,KOR,석사과정,2021.0,1R,19960518,2021,2R,4.0,4,45.7,42.2,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4590,4590,5295,AAGqZ0prXOK6PkqGDghyaB/s,전기전자공학과,통신 및 네트워크전공,AAEDRkBX7/Ql8YY92VjxsLch,KOR,석사과정,2021.0,1R,19930820,2021,2R,4.44,4,49.9,49.7,,46834254.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4591,4591,5297,AAFbsxksyObRVIruEjusAsz0,전기전자공학과,신호 및 멀티미디어전공,AAGioczb0MZcdiThVufZfhjq,KOR,석사과정,2021.0,1R,19920710,2021,2R,4.17,4,48.1,46.6,,36700000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4592,4592,5298,AAHBzQM2xOTW/74q3mUWg7Zr,전기전자공학과,제어·로봇·시스템,AAGgK5aLYXtqUCEsJUyA69tb,KOR,석사과정,2021.0,2R,19920412,2021,2R,4.29,5,44.7,45.1,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4593,4593,5299,AAFoG4SSePNwdPzthJf4mhZM,정치외교학과,비교정치전공,AAHBZzqnU0QE/49QDpe+7A22,KOR,석사과정,2021.0,1R,19950321,2021,2R,4.13,4,47.0,47.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4594,4594,5301,AAEtygO6MqFslNf9vP4A7Q3S,정치외교학과,비교정치전공,AAFMq6RzmQvt7TFQu/CbZrnE,KOR,석사과정,2021.0,1R,19961229,2021,2R,4.44,4,50.0,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4595,4595,5302,AAG+1AIUOrcQCoqj3tLWPhth,정치외교학과,국제정치전공,AAHfPbZPq8e5v1YPF6pDM3Qo,KOR,석사과정,2021.0,1R,19960513,2021,2R,4.31,4,45.0,46.0,,9600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4596,4596,5304,AAEz7Cen294mnwanYOc2LuZQ,정치외교학과,국제정치전공,AAE8nIuzgU00k7HFaSteQ+uE,CHN,석사과정,2021.0,1R,19930219,2021,2R,3.94,4,90.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4597,4597,5307,AAFu1+bdkZQATwXIpCOQqpEP,체육학과,체육학전공,AAFIcifmLHesQFa1c7bRDsir,KOR,석사과정,2020.0,1R,19910301,2021,2R,4.5,4,40.0,46.0,,2950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4598,4598,5310,AAGFUYPrSiO1xgvEc62xocwI,화공생명공학과,화공생명공학전공,AAHInk8/FePfBTaicVyxuepA,KOR,석사과정,2021.0,2R,19940919,2021,2R,4.25,4,58.0,36.5,,17870000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4599,4599,5311,AAGrnhBJl6NjA83memsqPh4t,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,KOR,석사과정,2021.0,2R,19960515,2021,2R,4.38,4,58.5,38.0,,36600000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4600,4600,5312,AAFoasDZqHVtbFkEbMMnHbRL,화공생명공학과,화공생명공학전공,AAGNATsTd03fGsmOh7XmHI+Q,KOR,석사과정,2021.0,2R,19910905,2021,2R,4.17,4,58.5,39.0,,31573016.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4601,4601,5313,AAGaRCCgRglcDZMSFvzO5DgR,행정학과,정책분석전공,AAEYM/lNqjhMa22nADcOkEZ5,KOR,석사과정,2021.0,1R,19940301,2021,2R,3.83,4,46.0,44.0,,500004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4602,4602,5314,AAFgjtrH7n5RnUGq/wdtDIrT,행정학과,행정학전공,AAHkE//h8AuLikPSLGrIv82T,KOR,석사과정,2021.0,1R,19950210,2021,2R,3.81,4,49.0,49.33,,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4603,4603,5317,AAHGT1/68xOwNq6bcNZuSI/Z,영어영문학과,미국문학전공,AAHuczH24NvSBIGH8CY2LQ02,KOR,석사과정,2020.0,1R,19950328,2021,2R,4.5,4,50.0,48.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4604,4604,5320,AAEYZ+Y+855sX3X9tH0LQnVd,사학과,동양사전공,AAFUARwa8AEHvDHBASd8sMuP,KOR,석사과정,2020.0,1R,19910429,2021,2R,4.25,4,45.5,45.5,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4605,4605,5321,AAFKQiVNTqvLgHlzCuZBU6og,불어불문학과,불문학전공,AAGGFiUMSmfxlD5xSkdmx8MZ,KOR,석사과정,2020.0,1R,19940406,2021,2R,4.5,4,45.0,47.0,,19200000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4606,4606,5325,AAHbeeHbtdoRnJrbtFwqOh1+,지구환경과학과,지질과학전공,AAFLbJOfeMYxFhP+r4ET2jyi,KOR,석사과정,2020.0,2R,19960219,2021,2R,4.3,4,77.0,19.33,,62800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4607,4607,5327,AAERr2WQwxP3IpH3jvIVkn99,법학과,상법전공,AAF0CDjy0B2BX1AtH5gx16Ia,KOR,석사과정,2020.0,1R,19911202,2021,2R,3.88,4,38.8,56.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4608,4608,5329,AAERvEJXu15Nk0zbVFWtHUkB,생명과학과,분자생물학전공,AAGzkykLzorqTnXi1BAPTMeY,KOR,석사과정,2021.0,2R,19950606,2021,2R,4.36,6,46.0,42.0,타교,34420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4609,4609,5332,AAGgOXXvhzWeHXu66Lodeufw,생명과학과,세포생물학,AAFCs6risgpKldWv4DMEijrV,KOR,석사과정,2021.0,1R,19940331,2021,2R,3.91,4,46.0,41.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4610,4610,5334,AAE0nWa2P+eqFEK9Up0VsBlK,생명과학과,생화학전공,AAHkoH8BLVXJTA84Gn2ThE/E,KOR,석사과정,2021.0,2R,19940212,2021,2R,4.5,5,50.0,50.0,,53700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4611,4611,5341,AAEK0x/RBfkl5bE603HksQyL,의과학과,의생명과학전공,AAEWJvPwYCcK1Y7DlJl/aWCn,KOR,석사과정,2021.0,1R,19950915,2021,2R,4.22,4,46.0,44.34,,55309950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
